id	Name	Organism
R33989	(name)	(organism)
R33990	(name)	(organism)
R33996	(name)	(organism)
R33997	(name)	(organism)
R33998	(name)	(organism)
R34035	(name)	(organism)
R34041	(name)	(organism)
R34042	(name)	(organism)
R34043	(name)	(organism)
R34044	(name)	(organism)
R34045	(name)	(organism)
R34047	(name)	(organism)
R34048	(name)	(organism)
R34052	(name)	(organism)
R34053	(name)	(organism)
R34054	(name)	(organism)
R34055	(name)	(organism)
R34056	(name)	(organism)
R34058	(name)	(organism)
R34061	(name)	(organism)
R34062	(name)	(organism)
R34063	(name)	(organism)
R34064	(name)	(organism)
R34066	(name)	(organism)
R34067	(name)	(organism)
R34081	(name)	(organism)
R34085	(name)	(organism)
R34088	(name)	(organism)
R34091	(name)	(organism)
R34093	(name)	(organism)
R34095	(name)	(organism)
R34096	(name)	(organism)
R34101	(name)	(organism)
R34103	(name)	(organism)
R34104	(name)	(organism)
R34105	(name)	(organism)
R34106	(name)	(organism)
R34109	(name)	(organism)
R34111	(name)	(organism)
R34113	(name)	(organism)
R34116	(name)	(organism)
R34118	(name)	(organism)
R34119	(name)	(organism)
R34120	(name)	(organism)
R34121	(name)	(organism)
R34122	(name)	(organism)
R34123	(name)	(organism)
R34124	(name)	(organism)
R34125	(name)	(organism)
R34129	(name)	(organism)
R34130	(name)	(organism)
R34131	(name)	(organism)
R34132	(name)	(organism)
R34133	(name)	(organism)
R34134	(name)	(organism)
R34135	(name)	(organism)
R34136	(name)	(organism)
R34138	(name)	(organism)
R34139	(name)	(organism)
R34141	(name)	(organism)
R34142	(name)	(organism)
R34146	(name)	(organism)
R34151	(name)	(organism)
R34152	(name)	(organism)
R34153	(name)	(organism)
R34154	(name)	(organism)
R34155	(name)	(organism)
R34156	(name)	(organism)
R34161	(name)	(organism)
R34162	(name)	(organism)
R34171	(name)	(organism)
R34173	(name)	(organism)
R34174	(name)	(organism)
R34175	(name)	(organism)
R34176	(name)	(organism)
R34177	(name)	(organism)
R34179	(name)	(organism)
R34181	(name)	(organism)
R34182	(name)	(organism)
R34184	(name)	(organism)
R34185	(name)	(organism)
R34186	(name)	(organism)
R34187	(name)	(organism)
R34188	(name)	(organism)
R34189	(name)	(organism)
R34190	(name)	(organism)
R34191	(name)	(organism)
R34194	(name)	(organism)
R34195	(name)	(organism)
R34196	(name)	(organism)
R34197	(name)	(organism)
R34205	(name)	(organism)
R34207	(name)	(organism)
R34208	(name)	(organism)
R34209	(name)	(organism)
R34210	(name)	(organism)
R34211	(name)	(organism)
R34213	(name)	(organism)
R34215	(name)	(organism)
R34217	(name)	(organism)
R34218	(name)	(organism)
R34222	(name)	(organism)
R34223	(name)	(organism)
R34225	(name)	(organism)
R34226	(name)	(organism)
R34227	(name)	(organism)
R34229	(name)	(organism)
R34235	(name)	(organism)
R34236	(name)	(organism)
R34237	(name)	(organism)
R34238	(name)	(organism)
R34242	(name)	(organism)
R34248	(name)	(organism)
R34249	(name)	(organism)
R34250	(name)	(organism)
R34252	(name)	(organism)
R34253	(name)	(organism)
R34256	(name)	(organism)
R34264	(name)	(organism)
R34265	(name)	(organism)
R34269	(name)	(organism)
R34270	(name)	(organism)
R34271	(name)	(organism)
R34272	(name)	(organism)
R34273	(name)	(organism)
R34275	(name)	(organism)
R34291	(name)	(organism)
R34292	(name)	(organism)
R34293	(name)	(organism)
R34294	(name)	(organism)
R34295	(name)	(organism)
R34296	(name)	(organism)
R34297	(name)	(organism)
R34299	(name)	(organism)
R34306	(name)	(organism)
R34308	(name)	(organism)
R34310	(name)	(organism)
R34311	(name)	(organism)
R34313	(name)	(organism)
R34314	(name)	(organism)
R34315	(name)	(organism)
R34316	(name)	(organism)
R34318	(name)	(organism)
R34323	(name)	(organism)
R34325	(name)	(organism)
R34326	(name)	(organism)
R34327	(name)	(organism)
R34328	(name)	(organism)
R34329	(name)	(organism)
R34330	(name)	(organism)
R34331	(name)	(organism)
R34332	(name)	(organism)
R34333	(name)	(organism)
R34334	(name)	(organism)
R34335	(name)	(organism)
R34345	(name)	(organism)
R34347	(name)	(organism)
R34348	(name)	(organism)
R34349	(name)	(organism)
R34350	(name)	(organism)
R34351	(name)	(organism)
R34357	(name)	(organism)
R34358	(name)	(organism)
R34359	(name)	(organism)
R34360	(name)	(organism)
R34361	(name)	(organism)
R34362	(name)	(organism)
R34363	(name)	(organism)
R34365	(name)	(organism)
R34374	(name)	(organism)
R34376	(name)	(organism)
R34377	(name)	(organism)
R34378	(name)	(organism)
R34379	(name)	(organism)
R34385	(name)	(organism)
R34391	(name)	(organism)
R34395	(name)	(organism)
R34413	(name)	(organism)
R34414	(name)	(organism)
R34415	(name)	(organism)
R34416	(name)	(organism)
R34418	(name)	(organism)
R34428	(name)	(organism)
R34429	(name)	(organism)
R34431	(name)	(organism)
R34433	(name)	(organism)
R34434	(name)	(organism)
R34435	(name)	(organism)
R34436	(name)	(organism)
R34437	(name)	(organism)
R34455	(name)	(organism)
R34456	(name)	(organism)
R34464	(name)	(organism)
R34470	(name)	(organism)
R34474	(name)	(organism)
R34477	(name)	(organism)
R34479	(name)	(organism)
R34486	(name)	(organism)
R34487	(name)	(organism)
R34488	(name)	(organism)
R34502	(name)	(organism)
R34511	(name)	(organism)
R34517	(name)	(organism)
R34528	(name)	(organism)
R34533	(name)	(organism)
R34534	(name)	(organism)
R34539	(name)	(organism)
R34540	(name)	(organism)
R34542	(name)	(organism)
R34545	(name)	(organism)
R34547	(name)	(organism)
R34551	(name)	(organism)
R34552	(name)	(organism)
R34553	(name)	(organism)
R34562	(name)	(organism)
R34567	(name)	(organism)
R34568	(name)	(organism)
R34569	(name)	(organism)
R34570	(name)	(organism)
R34574	(name)	(organism)
R34576	(name)	(organism)
R34578	(name)	(organism)
R34579	(name)	(organism)
R34584	(name)	(organism)
R34586	(name)	(organism)
R34588	(name)	(organism)
R34589	(name)	(organism)
R34590	(name)	(organism)
R34591	(name)	(organism)
R34592	(name)	(organism)
R34593	(name)	(organism)
R34594	(name)	(organism)
R34595	(name)	(organism)
R34596	(name)	(organism)
R34597	(name)	(organism)
R34598	(name)	(organism)
R34599	(name)	(organism)
R34600	(name)	(organism)
R34601	(name)	(organism)
R34602	(name)	(organism)
R34604	(name)	(organism)
R34606	(name)	(organism)
R34614	(name)	(organism)
R34615	(name)	(organism)
R34617	(name)	(organism)
R34619	(name)	(organism)
R34628	(name)	(organism)
R34629	(name)	(organism)
R34633	(name)	(organism)
R34642	(name)	(organism)
R34644	(name)	(organism)
R34650	(name)	(organism)
R34660	(name)	(organism)
R34661	(name)	(organism)
R34663	(name)	(organism)
R34665	(name)	(organism)
R34667	(name)	(organism)
R34668	(name)	(organism)
R34669	(name)	(organism)
R34670	(name)	(organism)
R34671	(name)	(organism)
R34673	(name)	(organism)
R34674	(name)	(organism)
R34675	(name)	(organism)
R34676	(name)	(organism)
R34677	(name)	(organism)
R34679	(name)	(organism)
R34681	(name)	(organism)
R34682	(name)	(organism)
R34697	(name)	(organism)
R34698	(name)	(organism)
R34699	(name)	(organism)
R34700	(name)	(organism)
R34702	(name)	(organism)
R34703	(name)	(organism)
R34704	(name)	(organism)
R34705	(name)	(organism)
R34706	(name)	(organism)
R34710	(name)	(organism)
R34711	(name)	(organism)
R34712	(name)	(organism)
R34713	(name)	(organism)
R34714	(name)	(organism)
R34715	(name)	(organism)
R34716	(name)	(organism)
R34717	(name)	(organism)
R34721	(name)	(organism)
R34722	(name)	(organism)
R34727	(name)	(organism)
R34728	(name)	(organism)
R34729	(name)	(organism)
R34730	(name)	(organism)
R34731	(name)	(organism)
R34732	(name)	(organism)
R34733	(name)	(organism)
R34735	(name)	(organism)
R34740	(name)	(organism)
R34741	(name)	(organism)
R34742	(name)	(organism)
R34743	(name)	(organism)
R34744	(name)	(organism)
R34745	(name)	(organism)
R34746	(name)	(organism)
R34747	(name)	(organism)
R34750	(name)	(organism)
R34751	(name)	(organism)
R34754	(name)	(organism)
R34755	(name)	(organism)
R34757	(name)	(organism)
R34758	(name)	(organism)
R34759	(name)	(organism)
R34760	(name)	(organism)
R34762	(name)	(organism)
R34763	(name)	(organism)
R34764	(name)	(organism)
R34771	(name)	(organism)
R34772	(name)	(organism)
R34774	(name)	(organism)
R34775	(name)	(organism)
R34780	(name)	(organism)
R34781	(name)	(organism)
R34782	(name)	(organism)
R34783	(name)	(organism)
R34785	(name)	(organism)
R34786	(name)	(organism)
R34796	(name)	(organism)
R34797	(name)	(organism)
R34798	(name)	(organism)
R34801	(name)	(organism)
R34802	(name)	(organism)
R34804	(name)	(organism)
R34807	(name)	(organism)
R34809	(name)	(organism)
R34812	(name)	(organism)
R34814	(name)	(organism)
R34815	(name)	(organism)
R34816	(name)	(organism)
R34817	(name)	(organism)
R34818	(name)	(organism)
R34819	(name)	(organism)
R34822	(name)	(organism)
R34823	(name)	(organism)
R34824	(name)	(organism)
R34826	(name)	(organism)
R34828	(name)	(organism)
R34829	(name)	(organism)
R34831	(name)	(organism)
R34832	(name)	(organism)
R34833	(name)	(organism)
R34834	(name)	(organism)
R34835	(name)	(organism)
R34836	(name)	(organism)
R34837	(name)	(organism)
R34842	(name)	(organism)
R34843	(name)	(organism)
R34844	(name)	(organism)
R34846	(name)	(organism)
R34848	(name)	(organism)
R34851	(name)	(organism)
R34853	(name)	(organism)
R34854	(name)	(organism)
R34858	(name)	(organism)
R34860	(name)	(organism)
R34865	(name)	(organism)
R34866	(name)	(organism)
R34867	(name)	(organism)
R34868	(name)	(organism)
R34869	(name)	(organism)
R34871	(name)	(organism)
R34872	(name)	(organism)
R34873	(name)	(organism)
R34874	(name)	(organism)
R34875	(name)	(organism)
R34876	(name)	(organism)
R34878	(name)	(organism)
R34882	(name)	(organism)
R34883	(name)	(organism)
R34885	(name)	(organism)
R34889	(name)	(organism)
R34890	(name)	(organism)
R34894	(name)	(organism)
R34895	(name)	(organism)
R34896	(name)	(organism)
R34899	(name)	(organism)
R34900	(name)	(organism)
R34905	(name)	(organism)
R34906	(name)	(organism)
R34907	(name)	(organism)
R34909	(name)	(organism)
R34910	(name)	(organism)
R34914	(name)	(organism)
R34915	(name)	(organism)
R34916	(name)	(organism)
R34917	(name)	(organism)
R34918	(name)	(organism)
R34919	(name)	(organism)
R34920	(name)	(organism)
R34924	(name)	(organism)
R34925	(name)	(organism)
R34927	(name)	(organism)
R34929	(name)	(organism)
R34931	(name)	(organism)
R34933	(name)	(organism)
R34934	(name)	(organism)
R34941	(name)	(organism)
R34942	(name)	(organism)
R34945	(name)	(organism)
R34947	(name)	(organism)
R34959	(name)	(organism)
R34960	(name)	(organism)
R34961	(name)	(organism)
R34962	(name)	(organism)
R34965	(name)	(organism)
R34969	(name)	(organism)
R34970	(name)	(organism)
R34971	(name)	(organism)
R34976	(name)	(organism)
R34977	(name)	(organism)
R34978	(name)	(organism)
R34979	(name)	(organism)
R34982	(name)	(organism)
R34983	(name)	(organism)
R34984	(name)	(organism)
R34985	(name)	(organism)
R34986	(name)	(organism)
R34987	(name)	(organism)
R34989	(name)	(organism)
R34990	(name)	(organism)
R34994	(name)	(organism)
R34995	(name)	(organism)
R34996	(name)	(organism)
R34997	(name)	(organism)
R34998	(name)	(organism)
R35002	(name)	(organism)
R35003	(name)	(organism)
R35008	(name)	(organism)
R35010	(name)	(organism)
R35017	(name)	(organism)
R35021	(name)	(organism)
R35022	(name)	(organism)
R35023	(name)	(organism)
R35024	(name)	(organism)
R35025	(name)	(organism)
R35026	(name)	(organism)
R35027	(name)	(organism)
R35028	(name)	(organism)
R35029	(name)	(organism)
R35030	(name)	(organism)
R35033	(name)	(organism)
R35039	(name)	(organism)
R35040	(name)	(organism)
R35041	(name)	(organism)
R35043	(name)	(organism)
R35044	(name)	(organism)
R35045	(name)	(organism)
R35046	(name)	(organism)
R35048	(name)	(organism)
R35049	(name)	(organism)
R35050	(name)	(organism)
R35057	(name)	(organism)
R35058	(name)	(organism)
R35059	(name)	(organism)
R35060	(name)	(organism)
R35061	(name)	(organism)
R35062	(name)	(organism)
R35067	(name)	(organism)
R35068	(name)	(organism)
R35069	(name)	(organism)
R35070	(name)	(organism)
R35071	(name)	(organism)
R35072	(name)	(organism)
R35073	(name)	(organism)
R35074	(name)	(organism)
R35075	(name)	(organism)
R35076	(name)	(organism)
R35077	(name)	(organism)
R35085	(name)	(organism)
R35086	(name)	(organism)
R35087	(name)	(organism)
R35088	(name)	(organism)
R35089	(name)	(organism)
R35095	(name)	(organism)
R35096	(name)	(organism)
R35097	(name)	(organism)
R35106	(name)	(organism)
R35108	(name)	(organism)
R35109	(name)	(organism)
R35116	(name)	(organism)
R35117	(name)	(organism)
R35118	(name)	(organism)
R35119	(name)	(organism)
R35120	(name)	(organism)
R35123	(name)	(organism)
R35126	(name)	(organism)
R35128	(name)	(organism)
R35130	(name)	(organism)
R35135	(name)	(organism)
R35136	(name)	(organism)
R35137	(name)	(organism)
R35138	(name)	(organism)
R35139	(name)	(organism)
R35140	(name)	(organism)
R35141	(name)	(organism)
R35142	(name)	(organism)
R35143	(name)	(organism)
R35146	(name)	(organism)
R35197	(name)	(organism)
R35199	(name)	(organism)
R35203	(name)	(organism)
R35204	(name)	(organism)
R35205	(name)	(organism)
R35206	(name)	(organism)
R35207	(name)	(organism)
R35208	(name)	(organism)
R35209	(name)	(organism)
R35210	(name)	(organism)
R35211	(name)	(organism)
R35212	(name)	(organism)
R35213	(name)	(organism)
R35214	(name)	(organism)
R35215	(name)	(organism)
R35216	(name)	(organism)
R35220	(name)	(organism)
R35221	(name)	(organism)
R35222	(name)	(organism)
R35223	(name)	(organism)
R35224	(name)	(organism)
R35225	(name)	(organism)
R35235	(name)	(organism)
R35236	(name)	(organism)
R35238	(name)	(organism)
R35239	(name)	(organism)
R35240	(name)	(organism)
R35241	(name)	(organism)
R35243	(name)	(organism)
R35280	(name)	(organism)
R35286	(name)	(organism)
R35287	(name)	(organism)
R35288	(name)	(organism)
R35289	(name)	(organism)
R35292	(name)	(organism)
R35293	(name)	(organism)
R35300	(name)	(organism)
R35301	(name)	(organism)
R35302	(name)	(organism)
R35303	(name)	(organism)
R35304	(name)	(organism)
R35305	(name)	(organism)
R35306	(name)	(organism)
R35310	(name)	(organism)
R35314	(name)	(organism)
R35315	(name)	(organism)
R35316	(name)	(organism)
R35317	(name)	(organism)
R35318	(name)	(organism)
R35319	(name)	(organism)
R35320	(name)	(organism)
R35321	(name)	(organism)
R35327	(name)	(organism)
R35328	(name)	(organism)
R35330	(name)	(organism)
R35341	(name)	(organism)
R35342	(name)	(organism)
R35343	(name)	(organism)
R35344	(name)	(organism)
R35345	(name)	(organism)
R35346	(name)	(organism)
R35347	(name)	(organism)
R35348	(name)	(organism)
R35349	(name)	(organism)
R35350	(name)	(organism)
R35351	(name)	(organism)
R35352	(name)	(organism)
R35355	(name)	(organism)
R35356	(name)	(organism)
R35357	(name)	(organism)
R35358	(name)	(organism)
R35359	(name)	(organism)
R35360	(name)	(organism)
R35361	(name)	(organism)
R35362	(name)	(organism)
R35363	(name)	(organism)
R35364	(name)	(organism)
R35365	(name)	(organism)
R35366	(name)	(organism)
R35367	(name)	(organism)
R35376	(name)	(organism)
R35377	(name)	(organism)
R35379	(name)	(organism)
R35380	(name)	(organism)
R35381	(name)	(organism)
R35382	(name)	(organism)
R35389	(name)	(organism)
R35401	(name)	(organism)
R35402	(name)	(organism)
R35403	(name)	(organism)
R35404	(name)	(organism)
R35405	(name)	(organism)
R35406	(name)	(organism)
R35407	(name)	(organism)
R35408	(name)	(organism)
R35409	(name)	(organism)
R35410	(name)	(organism)
R35411	(name)	(organism)
R35412	(name)	(organism)
R35413	(name)	(organism)
R35414	(name)	(organism)
R35415	(name)	(organism)
R35416	(name)	(organism)
R35417	(name)	(organism)
R35418	(name)	(organism)
R35419	(name)	(organism)
R35421	(name)	(organism)
R35423	(name)	(organism)
R35424	(name)	(organism)
R35425	(name)	(organism)
R35426	(name)	(organism)
R35427	(name)	(organism)
R35428	(name)	(organism)
R35429	(name)	(organism)
R35430	(name)	(organism)
R35431	(name)	(organism)
R35432	(name)	(organism)
R35433	(name)	(organism)
R35434	(name)	(organism)
R35442	(name)	(organism)
R35443	(name)	(organism)
R35444	(name)	(organism)
R35445	(name)	(organism)
R35446	(name)	(organism)
R35447	(name)	(organism)
R35448	(name)	(organism)
R35449	(name)	(organism)
R35450	(name)	(organism)
R35452	(name)	(organism)
R35453	(name)	(organism)
R35454	(name)	(organism)
R35455	(name)	(organism)
R35456	(name)	(organism)
R35457	(name)	(organism)
R35458	(name)	(organism)
R35460	(name)	(organism)
R35461	(name)	(organism)
R35462	(name)	(organism)
R35463	(name)	(organism)
R35464	(name)	(organism)
R35465	(name)	(organism)
R35466	(name)	(organism)
R35467	(name)	(organism)
R35468	(name)	(organism)
R35469	(name)	(organism)
R35471	(name)	(organism)
R35473	(name)	(organism)
R35474	(name)	(organism)
R35476	(name)	(organism)
R35477	(name)	(organism)
R35478	(name)	(organism)
R35479	(name)	(organism)
R35480	(name)	(organism)
R35482	(name)	(organism)
R35483	(name)	(organism)
R35484	(name)	(organism)
R35486	(name)	(organism)
R35489	(name)	(organism)
R35492	(name)	(organism)
R35493	(name)	(organism)
R35494	(name)	(organism)
R35495	(name)	(organism)
R35499	(name)	(organism)
R35500	(name)	(organism)
R35501	(name)	(organism)
R35502	(name)	(organism)
R35503	(name)	(organism)
R35505	(name)	(organism)
R35506	(name)	(organism)
R35507	(name)	(organism)
R35508	(name)	(organism)
R35513	(name)	(organism)
R35514	(name)	(organism)
R35515	(name)	(organism)
R35516	(name)	(organism)
R35517	(name)	(organism)
R35518	(name)	(organism)
R35520	(name)	(organism)
R35521	(name)	(organism)
R35522	(name)	(organism)
R35524	(name)	(organism)
R35525	(name)	(organism)
R35530	(name)	(organism)
R35535	(name)	(organism)
R35536	(name)	(organism)
R35537	(name)	(organism)
R35538	(name)	(organism)
R35539	(name)	(organism)
R35540	(name)	(organism)
R35541	(name)	(organism)
R35542	(name)	(organism)
R35544	(name)	(organism)
R35545	(name)	(organism)
R35546	(name)	(organism)
R35547	(name)	(organism)
R35548	(name)	(organism)
R35549	(name)	(organism)
R35550	(name)	(organism)
R35551	(name)	(organism)
R35552	(name)	(organism)
R35553	(name)	(organism)
R35554	(name)	(organism)
R35565	(name)	(organism)
R35566	(name)	(organism)
R35568	(name)	(organism)
R35570	(name)	(organism)
R35571	(name)	(organism)
R35572	(name)	(organism)
R35573	(name)	(organism)
R35574	(name)	(organism)
R35576	(name)	(organism)
R35577	(name)	(organism)
R35578	(name)	(organism)
R35579	(name)	(organism)
R35581	(name)	(organism)
R35584	(name)	(organism)
R35586	(name)	(organism)
R35590	(name)	(organism)
